1.6e+27	-1.604e+03
1.6e+27	-1.572e+03
1.6e+27	-1.609e+03
1.6e+27	-1.605e+03
1.6e+27	-1.592e+03
1.6e+27	-1.600e+03
1.5e+27	-1.588e+03
1.5e+27	-1.607e+03
1.5e+27	-1.626e+03
1.5e+27	-1.621e+03
1.5e+27	-1.588e+03
1.5e+27	-1.591e+03
1.4e+27	-1.585e+03
1.4e+27	-1.605e+03
1.4e+27	-1.598e+03
1.4e+27	-1.611e+03
1.4e+27	-1.619e+03
1.4e+27	-1.602e+03
1.3e+27	-1.594e+03
1.3e+27	-1.592e+03
1.3e+27	-1.608e+03
1.3e+27	-1.599e+03
1.3e+27	-1.600e+03
1.3e+27	-1.605e+03
1.2e+27	-1.592e+03
1.2e+27	-1.602e+03
1.2e+27	-1.589e+03
1.2e+27	-1.622e+03
1.2e+27	-1.598e+03
1.2e+27	-1.614e+03
1.2e+27	-1.610e+03
1.1e+27	-1.586e+03
1.1e+27	-1.601e+03
1.1e+27	-1.618e+03
1.1e+27	-1.605e+03
1.1e+27	-1.604e+03
1.1e+27	-1.583e+03
1.0e+27	-1.587e+03
1.0e+27	-1.600e+03
1.0e+27	-1.603e+03
9.9e+26	-1.603e+03
9.7e+26	-1.623e+03
9.5e+26	-1.603e+03
9.4e+26	-1.601e+03
9.2e+26	-1.614e+03
9.0e+26	-1.611e+03
8.9e+26	-1.593e+03
8.7e+26	-1.602e+03
8.5e+26	-1.594e+03
8.4e+26	-1.612e+03
8.2e+26	-1.592e+03
8.1e+26	-1.598e+03
7.9e+26	-1.595e+03
7.7e+26	-1.605e+03
7.6e+26	-1.604e+03
7.4e+26	-1.606e+03
7.2e+26	-1.579e+03
7.1e+26	-1.595e+03
6.9e+26	-1.606e+03
6.7e+26	-1.594e+03
6.6e+26	-1.596e+03
6.4e+26	-1.599e+03
6.2e+26	-1.617e+03
6.1e+26	-1.608e+03
5.9e+26	-1.610e+03
5.8e+26	-1.612e+03
5.6e+26	-1.606e+03
5.4e+26	-1.605e+03
5.3e+26	-1.598e+03
5.1e+26	-1.587e+03
4.9e+26	-1.592e+03
4.8e+26	-1.592e+03
4.6e+26	-1.598e+03
4.4e+26	-1.599e+03
4.3e+26	-1.607e+03
4.1e+26	-1.604e+03
3.9e+26	-1.595e+03
3.8e+26	-1.603e+03
3.6e+26	-1.616e+03
3.5e+26	-1.611e+03
3.3e+26	-1.600e+03
3.1e+26	-1.596e+03
3.0e+26	-1.619e+03
2.8e+26	-1.610e+03
2.6e+26	-1.608e+03
2.5e+26	-1.583e+03
2.3e+26	-1.591e+03
2.1e+26	-1.604e+03
2.0e+26	-1.607e+03
1.8e+26	-1.598e+03
1.6e+26	-1.582e+03
1.5e+26	-1.606e+03
1.3e+26	-1.599e+03
1.2e+26	-1.598e+03
9.9e+25	-1.604e+03
8.2e+25	-1.595e+03
6.6e+25	-1.616e+03
4.9e+25	-1.601e+03
3.3e+25	-1.582e+03
1.6e+25	-1.617e+03
