5.0	-0.549	0.007
5.0	-0.550	0.016
4.9	-0.555	0.001
4.9	-0.562	0.009
4.8	-0.570	0.016
4.8	-0.587	-0.001
4.7	-0.578	0.009
4.7	-0.594	-0.001
4.6	-0.608	-0.015
4.6	-0.616	-0.003
4.5	-0.616	0.020
4.5	-0.628	-0.024
4.4	-0.654	-0.005
4.4	-0.676	-0.004
4.3	-0.660	0.010
4.3	-0.682	-0.018
4.2	-0.684	-0.004
4.2	-0.701	-0.004
4.1	-0.724	0.027
4.1	-0.729	0.016
4.0	-0.741	0.002
4.0	-0.757	0.026
3.9	-0.789	0.020
3.9	-0.797	-0.008
3.8	-0.800	0.006
3.8	-0.805	-0.003
3.7	-0.843	-0.003
3.7	-0.846	-0.018
3.6	-0.887	-0.011
3.6	-0.909	-0.007
3.5	-0.925	0.037
3.5	-0.942	0.037
3.4	-0.962	-0.005
3.4	-0.988	-0.025
3.3	-0.996	0.025
3.3	-1.021	0.065
3.2	-1.055	-0.021
3.2	-1.089	-0.030
3.1	-1.097	-0.024
3.1	-1.114	0.002
3.0	-1.160	-0.008
3.0	-1.204	0.017
2.9	-1.216	0.007
2.9	-1.247	0.016
2.8	-1.293	-0.027
2.8	-1.290	-0.120
2.7	-1.351	0.013
2.7	-1.345	-0.021
2.6	-1.396	-0.071
2.6	-1.414	0.027
2.5	-1.453	-0.135
2.5	-1.527	-0.065
2.4	-1.536	0.089
2.4	-1.545	-0.059
2.3	-1.577	0.025
2.3	-1.610	0.062
2.2	-1.648	-0.043
2.2	-1.670	0.121
2.1	-1.714	0.025
2.1	-1.744	-0.044
2.0	-1.784	-0.017
2.0	-1.799	-0.040
1.9	-1.819	0.214
1.9	-1.832	0.085
1.8	-1.860	-0.324
1.8	-1.865	0.178
1.7	-1.886	0.131
1.7	-1.922	0.242
1.6	-1.921	-0.213
1.6	-1.941	0.364
1.5	-1.950	-0.355
1.5	-1.959	0.474
1.4	-1.971	0.909
1.4	-1.976	-0.217
1.3	-1.982	0.856
1.3	-1.981	0.615
1.2	-1.989	0.997
1.2	-1.991	0.998
1.1	-1.993	0.998
1.1	-1.997	0.999
1.0	-1.997	0.999
1.0	-1.999	1.000
0.9	-1.999	1.000
0.9	-2.000	1.000
0.8	-2.000	1.000
0.8	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
