5.0	-0.433	0.001
5.0	-0.439	0.006
5.0	-0.431	0.002
5.0	-0.437	0.006
5.0	-0.443	0.002
5.0	-0.442	0.001
4.9	-0.440	0.001
4.9	-0.444	0.009
4.9	-0.444	0.006
4.9	-0.448	0.004
4.9	-0.441	0.006
4.9	-0.455	0.004
4.9	-0.446	0.002
4.9	-0.447	0.006
4.9	-0.443	0.009
4.9	-0.452	0.005
4.8	-0.456	0.002
4.8	-0.457	0.000
4.8	-0.455	0.009
4.8	-0.453	0.004
4.8	-0.452	0.005
4.8	-0.457	0.003
4.8	-0.456	0.003
4.8	-0.464	0.007
4.8	-0.460	0.004
4.8	-0.465	0.002
4.7	-0.465	0.004
4.7	-0.468	0.013
4.7	-0.468	0.005
4.7	-0.464	0.009
4.7	-0.470	0.013
4.7	-0.468	0.009
4.7	-0.463	0.003
4.7	-0.477	0.005
4.7	-0.467	0.015
4.7	-0.481	0.006
4.6	-0.477	0.006
4.6	-0.476	0.004
4.6	-0.473	0.004
4.6	-0.481	0.008
4.6	-0.482	0.011
4.6	-0.480	0.007
4.6	-0.483	0.004
4.6	-0.492	0.012
4.6	-0.480	0.004
4.6	-0.484	0.001
4.5	-0.481	0.003
4.5	-0.495	0.001
4.5	-0.497	0.008
4.5	-0.502	0.004
4.5	-0.495	0.009
4.5	-0.499	0.003
4.5	-0.495	0.006
4.5	-0.508	0.001
4.5	-0.494	0.006
4.5	-0.512	0.003
4.4	-0.515	0.000
4.4	-0.507	0.001
4.4	-0.519	0.006
4.4	-0.512	0.018
4.4	-0.506	0.004
4.4	-0.509	0.000
4.4	-0.520	0.006
4.4	-0.517	0.002
4.4	-0.516	0.015
4.4	-0.512	0.006
4.3	-0.520	0.009
4.3	-0.516	0.003
4.3	-0.533	0.014
4.3	-0.525	0.005
4.3	-0.525	0.000
4.3	-0.518	0.004
4.3	-0.538	0.009
4.3	-0.536	0.001
4.3	-0.533	0.012
4.3	-0.530	0.003
4.2	-0.538	0.004
4.2	-0.547	0.006
4.2	-0.536	0.003
4.2	-0.543	0.006
4.2	-0.545	0.019
4.2	-0.548	0.000
4.2	-0.546	0.006
4.2	-0.553	0.003
4.2	-0.549	0.008
4.2	-0.546	0.004
4.1	-0.558	0.001
4.1	-0.554	0.006
4.1	-0.563	0.010
4.1	-0.561	0.003
4.1	-0.570	0.012
4.1	-0.566	0.017
4.1	-0.566	0.010
4.1	-0.572	0.001
4.1	-0.568	0.013
4.1	-0.579	0.020
4.0	-0.578	0.022
4.0	-0.579	0.005
4.0	-0.578	0.007
4.0	-0.578	0.013
4.0	-0.575	0.002
4.0	-0.584	0.004
4.0	-0.590	0.006
4.0	-0.586	0.007
4.0	-0.595	0.012
4.0	-0.594	0.010
3.9	-0.588	0.010
3.9	-0.596	0.000
3.9	-0.606	0.026
3.9	-0.605	0.018
3.9	-0.595	0.003
3.9	-0.616	0.003
3.9	-0.609	0.001
3.9	-0.606	0.008
3.9	-0.628	0.021
3.9	-0.621	0.009
3.8	-0.616	0.014
3.8	-0.613	0.006
3.8	-0.627	0.005
3.8	-0.619	0.005
3.8	-0.630	0.015
3.8	-0.618	0.015
3.8	-0.629	0.000
3.8	-0.640	0.017
3.8	-0.646	0.006
3.8	-0.641	0.005
3.7	-0.642	0.002
3.7	-0.639	0.000
3.7	-0.653	0.001
3.7	-0.647	0.009
3.7	-0.657	0.022
3.7	-0.661	0.038
3.7	-0.669	0.015
3.7	-0.654	0.027
3.7	-0.658	0.012
3.7	-0.654	0.010
3.6	-0.664	0.006
3.6	-0.682	0.003
3.6	-0.672	0.008
3.6	-0.681	0.007
3.6	-0.668	0.000
3.6	-0.691	0.009
3.6	-0.692	0.005
3.6	-0.692	0.009
3.6	-0.708	0.007
3.6	-0.704	0.018
3.5	-0.693	0.002
3.5	-0.704	0.002
3.5	-0.701	0.003
3.5	-0.698	0.004
3.5	-0.711	0.012
3.5	-0.718	0.001
3.5	-0.716	0.006
3.5	-0.713	0.011
3.5	-0.728	0.013
3.5	-0.739	0.008
3.4	-0.736	0.016
3.4	-0.742	0.004
3.4	-0.729	0.013
3.4	-0.743	0.009
3.4	-0.752	0.034
3.4	-0.738	0.003
3.4	-0.767	0.009
3.4	-0.759	0.011
3.4	-0.759	0.008
3.4	-0.757	0.018
3.3	-0.772	0.002
3.3	-0.764	0.010
3.3	-0.784	0.016
3.3	-0.787	0.002
3.3	-0.802	0.016
3.3	-0.792	0.024
3.3	-0.807	0.057
3.3	-0.796	0.007
3.3	-0.807	0.010
3.3	-0.818	0.014
3.2	-0.818	0.009
3.2	-0.790	0.016
3.2	-0.830	0.044
3.2	-0.810	0.009
3.2	-0.808	0.011
3.2	-0.838	0.020
3.2	-0.826	0.001
3.2	-0.851	0.016
3.2	-0.845	0.017
3.2	-0.852	0.009
3.1	-0.852	0.035
3.1	-0.869	0.052
3.1	-0.873	0.004
3.1	-0.870	0.013
3.1	-0.886	0.026
3.1	-0.876	0.001
3.1	-0.887	0.018
3.1	-0.890	0.032
3.1	-0.901	0.003
3.1	-0.891	0.013
3.0	-0.913	0.028
3.0	-0.922	0.009
3.0	-0.916	0.030
3.0	-0.925	0.003
3.0	-0.935	0.018
3.0	-0.939	0.002
3.0	-0.940	0.013
3.0	-0.959	0.005
3.0	-0.959	0.061
3.0	-0.956	0.029
