5.0	-0.837	0.015
5.0	-0.859	-0.018
4.9	-0.873	-0.001
4.9	-0.887	-0.007
4.8	-0.891	-0.008
4.8	-0.877	0.018
4.7	-0.897	0.015
4.7	-0.908	0.001
4.6	-0.931	0.021
4.6	-0.932	0.005
4.5	-0.956	-0.002
4.5	-0.950	-0.016
4.4	-0.972	-0.007
4.4	-0.978	-0.001
4.3	-1.010	-0.020
4.3	-0.999	-0.020
4.2	-1.029	0.012
4.2	-1.035	0.001
4.1	-1.007	0.014
4.1	-1.058	-0.027
4.0	-1.069	0.001
4.0	-1.094	0.023
3.9	-1.108	-0.005
3.9	-1.109	-0.003
3.8	-1.133	-0.014
3.8	-1.133	0.008
3.7	-1.124	0.041
3.7	-1.185	0.005
3.6	-1.200	-0.008
3.6	-1.207	0.002
3.5	-1.191	0.009
3.5	-1.248	-0.042
3.4	-1.266	0.021
3.4	-1.281	0.006
3.3	-1.301	0.070
3.3	-1.306	-0.001
3.2	-1.328	0.039
3.2	-1.340	0.003
3.1	-1.375	-0.002
3.1	-1.395	-0.015
3.0	-1.400	0.040
3.0	-1.402	-0.026
2.9	-1.432	0.071
2.9	-1.456	-0.025
2.8	-1.468	0.040
2.8	-1.504	0.024
2.7	-1.533	0.014
2.7	-1.539	0.024
2.6	-1.547	0.026
2.6	-1.570	0.005
2.5	-1.598	0.011
2.5	-1.620	-0.021
2.4	-1.657	0.007
2.4	-1.683	-0.049
2.3	-1.655	0.020
2.3	-1.708	-0.086
2.2	-1.721	0.089
2.2	-1.742	-0.079
2.1	-1.761	-0.053
2.1	-1.776	-0.049
2.0	-1.805	0.004
2.0	-1.821	-0.011
1.9	-1.831	-0.061
1.9	-1.840	0.095
1.8	-1.877	0.029
1.8	-1.893	0.036
1.7	-1.895	0.042
1.7	-1.917	0.002
1.6	-1.908	-0.095
1.6	-1.948	0.157
1.5	-1.945	0.159
1.5	-1.947	0.059
1.4	-1.958	-0.063
1.4	-1.967	-0.186
1.3	-1.974	-0.012
1.3	-1.979	-0.021
1.2	-1.987	0.372
1.2	-1.987	-0.365
1.1	-1.993	0.137
1.1	-1.993	0.468
1.0	-1.996	0.568
1.0	-1.998	0.027
0.9	-1.998	-0.172
0.9	-1.999	1.000
0.8	-2.000	1.000
0.8	-2.000	0.984
0.7	-2.000	-1.000
0.7	-2.000	-1.000
0.6	-2.000	-1.000
0.6	-2.000	-1.000
0.5	-2.000	-1.000
0.5	-2.000	-1.000
