# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  11  -0.429  0.001  0.333  0.259  0.247  -16.633
 4.95  11  -0.433  0.002  -0.185  -0.407  -0.263  -5.022
 4.90  11  -0.438  0.000  0.407  -0.037  0.159  -11.010
 4.85  11  -0.442  0.001  0.185  0.185  0.192  0.673
 4.80  11  -0.451  0.001  -0.037  -0.037  -0.038  -10.742
 4.75  11  -0.459  0.001  0.185  -0.111  -0.132  -10.725
 4.70  11  -0.460  0.002  0.333  -0.037  0.099  -4.927
 4.65  11  -0.465  0.001  -0.111  0.037  0.082  -10.786
 4.60  11  -0.471  0.005  -0.185  0.111  0.022  0.780
 4.55  11  -0.475  0.001  0.185  0.111  0.077  6.754
 4.50  11  -0.484  0.001  -0.037  -0.185  -0.198  -10.755
 4.45  11  -0.489  0.000  0.111  -0.185  -0.198  -10.613
 4.40  11  -0.497  0.003  -0.630  -0.259  0.044  -10.707
 4.35  11  -0.506  0.006  -0.333  0.037  -0.099  -4.800
 4.30  11  -0.509  0.002  -0.111  0.185  0.198  7.091
 4.25  11  -0.521  0.000  -0.481  0.333  0.280  -16.450
 4.20  11  -0.525  0.002  0.333  0.333  0.296  7.413
 4.15  11  -0.533  0.005  -0.333  0.111  -0.099  -22.856
 4.10  11  -0.541  0.012  0.111  -0.185  -0.181  1.588
 4.05  11  -0.553  0.001  -0.259  -0.037  -0.027  -4.317
 4.00  11  -0.558  0.005  0.259  0.185  0.176  -10.548
 3.95  11  -0.566  0.005  0.185  -0.111  -0.049  -10.684
 3.90  11  -0.576  0.001  0.259  -0.037  -0.027  -16.802
 3.85  11  -0.586  0.001  0.037  -0.111  -0.115  -4.136
 3.80  11  -0.594  0.004  0.111  -0.259  -0.280  -3.931
 3.75  11  -0.604  0.008  -0.037  0.333  0.335  -10.237
 3.70  11  -0.616  0.002  0.037  0.111  0.104  2.351
 3.65  11  -0.626  0.005  -0.333  -0.037  0.000  -10.301
 3.60  11  -0.637  0.006  -0.111  -0.333  -0.346  -10.145
 3.55  11  -0.651  0.011  -0.037  -0.111  -0.099  -10.108
 3.50  11  -0.659  0.020  0.037  0.111  0.093  -3.505
