# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  12  -0.426  0.004  0.037  0.037  0.038  0.171
 4.95  12  -0.435  0.002  0.259  0.333  0.170  0.551
 4.90  12  -0.440  0.000  0.259  -0.037  -0.027  -5.072
 4.85  12  -0.443  0.002  -0.037  0.111  0.115  -10.576
 4.80  12  -0.447  0.004  0.259  0.037  0.066  -5.022
 4.75  12  -0.453  0.002  -0.259  -0.037  0.011  12.086
 4.70  12  -0.459  0.005  0.259  -0.259  -0.230  0.740
 4.65  12  -0.466  0.001  -0.481  -0.037  0.016  -16.673
 4.60  12  -0.472  0.003  -0.407  0.111  0.066  -10.655
 4.55  12  -0.476  0.004  -0.111  -0.185  -0.165  -5.095
 4.50  12  -0.485  0.001  -0.111  -0.037  -0.066  -16.609
 4.45  12  -0.488  0.001  0.111  -0.259  -0.263  -16.652
 4.40  12  -0.499  0.003  0.185  -0.333  -0.285  -16.666
 4.35  12  -0.505  0.001  0.259  -0.407  -0.379  -10.701
 4.30  12  -0.511  0.003  -0.333  0.259  0.346  -16.618
 4.25  12  -0.518  0.001  0.111  0.111  0.132  -4.534
 4.20  12  -0.527  0.001  -0.407  0.111  0.126  -10.709
 4.15  12  -0.535  0.001  -0.037  -0.037  -0.027  -4.473
 4.10  12  -0.540  0.007  -0.111  0.185  0.181  1.574
 4.05  12  -0.549  0.003  0.481  0.185  0.132  -10.539
 4.00  12  -0.556  0.005  -0.111  -0.259  -0.230  -22.655
 3.95  12  -0.568  0.008  -0.259  0.037  -0.049  -10.216
 3.90  12  -0.576  0.000  0.407  -0.111  -0.005  -4.199
 3.85  12  -0.586  0.009  -0.407  0.407  0.302  -4.192
 3.80  12  -0.596  0.000  0.111  0.185  0.181  8.329
 3.75  12  -0.604  0.002  -0.111  0.037  -0.000  -3.944
 3.70  12  -0.615  0.003  -0.037  0.037  0.033  -4.030
 3.65  12  -0.625  0.004  0.333  0.333  0.198  -16.758
 3.60  12  -0.638  0.012  -0.259  -0.037  0.011  2.857
 3.55  12  -0.651  0.015  0.037  0.037  0.027  -4.018
 3.50  12  -0.664  0.002  0.111  0.111  0.115  2.932
 3.45  12  -0.671  0.000  0.111  0.111  0.115  -3.532
 3.40  12  -0.686  0.006  0.259  0.185  0.137  -16.648
 3.35  12  -0.702  0.012  0.111  -0.037  -0.115  -9.823
 3.30  12  -0.715  0.004  -0.037  -0.407  -0.406  -9.609
 3.25  12  -0.729  0.007  -0.037  -0.037  -0.038  -9.910
 3.20  12  -0.746  0.001  -0.111  0.407  0.379  -9.637
 3.15  12  -0.761  0.002  0.111  -0.111  -0.099  -3.173
 3.10  12  -0.780  0.025  0.333  0.111  0.099  4.249
 3.05  12  -0.793  0.005  0.037  -0.185  -0.214  -9.589
 3.00  12  -0.815  0.017  0.185  0.185  0.247  -9.428
 2.95  12  -0.841  0.001  0.185  0.185  0.165  4.806
 2.90  12  -0.859  0.008  -0.259  -0.259  -0.230  4.900
 2.85  12  -0.889  0.018  -0.333  -0.185  -0.049  -16.631
 2.80  12  -0.908  0.014  -0.185  0.037  -0.038  5.419
 2.75  12  -0.941  0.017  0.037  0.111  0.121  -9.182
 2.70  12  -0.964  0.031  -0.407  0.111  -0.176  -1.118
 2.65  12  -0.988  0.030  -0.333  0.185  0.198  -0.832
 2.60  12  -1.023  0.061  -0.481  -0.333  -0.066  -8.194
 2.55  12  -1.072  0.126  -0.037  -0.037  -0.066  -0.703
 2.50  12  -1.097  0.082  0.481  0.481  0.000  -15.933
 2.45  12  -1.149  0.059  0.407  0.111  0.066  0.186
 2.40  12  -1.182  0.106  0.185  0.185  0.000  -7.433
 2.35  12  -1.248  0.084  0.111  0.111  0.148  -7.194
 2.30  12  -1.311  0.229  0.259  0.333  0.170  -14.776
 2.25  12  -1.496  0.770  -0.926  0.407  -0.038  -30.049
 2.20  12  -1.562  0.816  -0.556  0.407  -0.066  -12.834
 2.15  12  -1.604  0.831  -0.704  0.704  0.000  -3.913
 2.10  12  -1.651  0.862  -0.852  0.852  0.000  -22.026
 2.05  12  -1.712  0.896  -0.926  0.926  0.000  -30.880
 2.00  12  -1.750  0.915  -1.000  1.000  0.000  -40.929
 1.95  12  -1.783  0.928  -1.000  1.000  0.000  -42.119
 1.90  12  -1.809  0.938  -0.852  0.852  0.000  -33.697
 1.85  12  -1.834  0.947  -0.926  0.778  -0.011  -35.201
 1.80  12  -1.858  0.956  -1.000  1.000  0.000  -47.146
 1.75  12  -1.879  0.964  -0.926  0.778  -0.011  -38.540
 1.70  12  -1.896  0.970  -0.852  0.778  -0.011  -40.712
 1.65  12  -1.914  0.975  -0.926  0.926  0.000  -43.377
 1.60  12  -1.928  0.979  -1.000  1.000  0.000  -58.589
 1.55  12  -1.942  0.984  -1.000  1.000  0.000  -62.869
 1.50  12  -1.950  0.986  -1.000  1.000  0.000  -68.138
 1.45  12  -1.959  0.989  -1.000  1.000  0.000  -74.368
 1.40  12  -1.969  0.992  -1.000  1.000  0.000  -82.185
 1.35  12  -1.976  0.994  -1.000  0.926  0.000  -92.384
 1.30  12  -1.981  0.995  -1.000  1.000  0.000  -105.900
 1.25  12  -1.985  0.996  -1.000  1.000  0.000  -124.718
 1.20  12  -1.988  0.997  -1.000  1.000  0.000  -152.982
 1.15  12  -1.991  0.998  -1.000  1.000  0.000  -199.888
 1.10  12  -1.993  0.998  -1.000  1.000  0.000  -293.489
 1.05  12  -1.996  0.999  -1.000  1.000  0.000  -573.749
 1.00  12  -1.997  0.999  -1.000  1.000  0.000  -2865927035599461.500
 0.95  12  -1.998  1.000  -1.000  1.000  0.000  545.645
 0.90  12  -1.999  1.000  -1.000  1.000  0.000  265.294
 0.85  12  -1.999  1.000  -1.000  1.000  0.000  171.599
 0.80  12  -2.000  1.000  -1.000  1.000  0.000  124.548
 0.75  12  -2.000  1.000  -1.000  1.000  0.000  96.143
 0.70  12  -2.000  1.000  -1.000  1.000  0.000  77.039
 0.65  12  -2.000  1.000  -1.000  1.000  0.000  63.242
 0.60  12  -2.000  1.000  -1.000  1.000  0.000  52.750
 0.55  12  -2.000  1.000  -1.000  1.000  0.000  44.448
 0.50  12  -2.000  1.000  -1.000  1.000  0.000  37.667
