# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  5  -0.428  0.001  0.111  -0.111  -0.082  0.543
 4.95  5  -0.431  0.003  -0.259  -0.111  -0.044  0.311
 4.90  5  -0.435  0.004  0.037  -0.407  -0.406  -16.637
 4.85  5  -0.442  0.001  -0.185  0.037  0.016  -5.328
 4.80  5  -0.448  0.008  0.037  -0.037  -0.038  -10.828
 4.75  5  -0.456  0.001  0.111  -0.333  -0.296  0.760
 4.70  5  -0.462  0.007  0.333  -0.259  -0.247  0.752
 4.65  5  -0.467  0.001  -0.333  0.333  0.296  6.770
 4.60  5  -0.470  0.003  -0.037  0.333  0.335  0.796
 4.55  5  -0.473  0.006  0.333  0.037  -0.000  -10.774
 4.50  5  -0.485  0.000  0.111  0.185  0.181  6.874
 4.45  5  -0.490  0.002  -0.037  -0.333  -0.329  7.065
 4.40  5  -0.497  0.003  -0.037  -0.185  -0.187  -10.697
 4.35  5  -0.506  0.002  -0.111  -0.037  -0.016  -22.475
 4.30  5  -0.508  0.002  0.259  0.333  0.247  1.333
 4.25  5  -0.518  0.001  -0.333  0.037  0.049  1.440
 4.20  5  -0.525  0.000  0.333  -0.481  -0.395  -16.692
 4.15  5  -0.533  0.006  0.037  -0.333  -0.340  -4.711
 4.10  5  -0.540  0.003  -0.111  -0.185  -0.148  1.598
 4.05  5  -0.547  0.006  -0.037  0.407  0.412  -4.321
 4.00  5  -0.557  0.006  -0.333  0.481  0.395  -4.417
 3.95  5  -0.566  0.002  -0.407  -0.185  -0.049  -10.432
 3.90  5  -0.574  0.001  -0.407  0.037  0.022  1.847
 3.85  5  -0.586  0.001  -0.111  0.407  0.412  -10.330
 3.80  5  -0.594  0.007  0.185  0.037  0.044  8.311
 3.75  5  -0.605  0.004  -0.037  0.037  0.027  -4.002
 3.70  5  -0.614  0.006  -0.037  0.185  0.187  -3.868
 3.65  5  -0.629  0.017  -0.037  0.407  0.406  -3.895
 3.60  5  -0.637  0.011  0.037  0.185  0.192  2.619
 3.55  5  -0.648  0.001  -0.333  0.259  0.198  -16.571
 3.50  5  -0.661  0.009  -0.111  -0.259  -0.296  2.930
 3.45  5  -0.671  0.001  0.185  0.037  -0.038  -3.600
 3.40  5  -0.689  0.007  0.259  0.111  0.198  -9.919
 3.35  5  -0.701  0.001  0.111  0.111  0.115  -3.560
 3.30  5  -0.716  0.008  0.111  0.333  0.329  3.386
 3.25  5  -0.734  0.012  0.185  0.111  0.077  -9.950
 3.20  5  -0.744  0.014  0.259  -0.037  -0.066  -9.901
 3.15  5  -0.756  0.015  0.037  0.333  0.313  -3.005
 3.10  5  -0.780  0.013  0.037  0.185  0.192  3.993
 3.05  5  -0.797  0.002  -0.037  -0.185  -0.181  -9.687
 3.00  5  -0.813  0.014  -0.259  -0.259  -0.307  -9.256
 2.95  5  -0.837  0.000  -0.259  0.259  0.192  -16.361
 2.90  5  -0.862  0.015  0.037  -0.111  -0.110  -16.311
 2.85  5  -0.885  0.011  0.037  0.259  0.258  -2.131
 2.80  5  -0.911  0.052  0.704  0.333  -0.005  -23.296
 2.75  5  -0.936  0.063  -0.556  0.259  0.280  -23.887
 2.70  5  -0.962  0.094  -0.333  -0.111  -0.296  -1.162
 2.65  5  -0.993  0.013  0.185  0.407  0.373  -8.342
 2.60  5  -1.036  0.036  0.333  0.185  0.099  -23.348
 2.55  5  -1.072  0.049  -0.333  -0.111  0.049  -7.819
 2.50  5  -1.128  0.216  -0.037  -0.333  -0.318  -15.331
 2.45  5  -1.141  0.052  0.852  0.778  -0.011  -31.415
 2.40  5  -1.224  0.020  -0.556  0.630  0.444  -14.796
 2.35  5  -1.296  0.125  -0.111  0.037  -0.066  -14.157
 2.30  5  -1.407  0.375  -0.704  0.704  0.209  -13.324
 2.25  5  -1.448  0.662  0.185  0.185  0.027  -22.062
 2.20  5  -1.565  0.813  0.926  0.704  -0.016  -30.167
 2.15  5  -1.603  0.828  1.000  0.926  0.000  -39.092
 2.10  5  -1.656  0.865  0.926  0.852  -0.005  -30.513
 2.05  5  -1.715  0.901  0.926  0.926  0.000  -31.064
 2.00  5  -1.741  0.909  1.000  0.852  0.000  -41.005
 1.95  5  -1.772  0.923  1.000  0.926  0.000  -42.141
 1.90  5  -1.806  0.936  0.926  0.852  -0.005  -33.851
 1.85  5  -1.832  0.947  1.000  1.000  0.000  -45.394
 1.80  5  -1.859  0.956  0.926  0.704  -0.016  -36.719
 1.75  5  -1.880  0.964  1.000  0.926  0.000  -49.462
 1.70  5  -1.902  0.971  1.000  0.926  0.000  -51.998
 1.65  5  -1.914  0.975  1.000  1.000  0.000  -54.920
 1.60  5  -1.927  0.979  0.926  0.926  0.000  -46.404
 1.55  5  -1.941  0.983  1.000  1.000  0.000  -62.813
 1.50  5  -1.951  0.986  1.000  0.926  0.000  -67.998
 1.45  5  -1.961  0.989  1.000  1.000  0.000  -74.420
 1.40  5  -1.968  0.991  1.000  1.000  0.000  -82.247
 1.35  5  -1.974  0.993  1.000  1.000  0.000  -92.410
 1.30  5  -1.980  0.995  1.000  1.000  0.000  -105.916
 1.25  5  -1.985  0.996  1.000  1.000  0.000  -124.750
 1.20  5  -1.989  0.997  1.000  1.000  0.000  -152.962
 1.15  5  -1.992  0.998  1.000  1.000  0.000  -199.854
 1.10  5  -1.994  0.999  1.000  1.000  0.000  -293.457
 1.05  5  -1.996  0.999  1.000  1.000  0.000  -573.767
 1.00  5  -1.997  0.999  1.000  1.000  0.000  -2865927035599461.500
 0.95  5  -1.998  0.999  1.000  1.000  0.000  545.637
 0.90  5  -1.999  1.000  1.000  1.000  0.000  265.306
 0.85  5  -1.999  1.000  1.000  1.000  0.000  171.609
 0.80  5  -2.000  1.000  1.000  1.000  0.000  124.546
 0.75  5  -2.000  1.000  1.000  1.000  0.000  96.143
 0.70  5  -2.000  1.000  1.000  1.000  0.000  77.039
 0.65  5  -2.000  1.000  1.000  1.000  0.000  63.242
 0.60  5  -2.000  1.000  1.000  1.000  0.000  52.750
 0.55  5  -2.000  1.000  1.000  1.000  0.000  44.448
 0.50  5  -2.000  1.000  1.000  1.000  0.000  37.667
