# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  1  -0.430  0.003  -0.185  0.556  0.521  -16.685
 4.95  1  -0.433  0.001  -0.037  0.407  0.401  0.299
 4.90  1  -0.441  0.001  -0.037  -0.111  -0.104  0.651
 4.85  1  -0.449  0.001  -0.111  0.185  0.181  6.538
 4.80  1  -0.448  0.003  0.259  0.556  0.450  0.539
 4.75  1  -0.454  0.001  -0.259  0.333  0.285  -4.977
 4.70  1  -0.459  0.004  0.111  0.333  0.313  0.546
 4.65  1  -0.466  0.002  0.481  -0.185  -0.132  -4.894
 4.60  1  -0.472  0.005  -0.259  0.407  0.340  -4.960
 4.55  1  -0.474  0.003  -0.481  0.259  0.313  -10.674
 4.50  1  -0.484  0.002  -0.259  0.259  0.346  -4.949
 4.45  1  -0.489  0.001  0.259  0.111  0.159  6.913
 4.40  1  -0.497  0.002  0.333  0.333  0.099  -4.968
 4.35  1  -0.504  0.001  0.037  -0.111  -0.121  -16.659
 4.30  1  -0.505  0.001  0.037  0.037  0.027  -4.724
 4.25  1  -0.521  0.003  -0.185  -0.037  0.038  -16.414
 4.20  1  -0.525  0.000  0.037  0.481  0.488  -4.670
 4.15  1  -0.530  0.000  -0.037  0.185  0.176  -10.343
 4.10  1  -0.541  0.005  -0.111  0.111  0.099  -16.652
 4.05  1  -0.549  0.005  0.111  0.407  0.362  -4.741
 4.00  1  -0.557  0.002  0.037  0.333  0.335  14.077
 3.95  1  -0.565  0.012  -0.481  -0.333  -0.280  -10.580
 3.90  1  -0.573  0.001  -0.481  0.185  0.203  -4.107
 3.85  1  -0.583  0.008  0.111  0.185  0.198  -3.886
 3.80  1  -0.596  0.008  0.185  0.111  0.077  -4.187
 3.75  1  -0.606  0.005  -0.185  0.259  0.225  -10.235
 3.70  1  -0.614  0.009  -0.481  -0.185  0.011  -4.054
 3.65  1  -0.626  0.004  -0.185  0.556  0.439  -10.171
 3.60  1  -0.632  0.001  0.407  0.407  0.422  -3.841
 3.55  1  -0.650  0.003  -0.111  0.037  -0.000  -3.512
 3.50  1  -0.659  0.011  0.185  0.333  0.368  -16.715
 3.45  1  -0.669  0.005  0.185  0.185  0.192  9.461
 3.40  1  -0.686  0.009  0.037  0.111  0.110  9.885
 3.35  1  -0.697  0.004  0.481  0.333  0.280  -9.977
 3.30  1  -0.714  0.001  -0.037  -0.111  -0.115  -9.883
 3.25  1  -0.730  0.001  -0.111  0.630  0.626  3.572
 3.20  1  -0.742  0.022  -0.185  0.407  0.455  -16.582
 3.15  1  -0.762  0.007  -0.259  0.111  0.198  -16.691
 3.10  1  -0.781  0.002  -0.185  0.556  0.576  11.168
 3.05  1  -0.801  0.017  -0.259  -0.185  -0.176  -9.529
 3.00  1  -0.812  0.010  -0.111  0.630  0.609  -9.506
 2.95  1  -0.834  0.005  -0.259  0.407  0.340  -2.246
 2.90  1  -0.857  0.040  -0.185  0.259  0.252  4.866
 2.85  1  -0.879  0.014  0.333  0.407  0.494  -16.349
 2.80  1  -0.902  0.002  -0.556  0.481  0.296  -9.286
 2.75  1  -0.934  0.013  -0.259  0.407  0.455  -23.655
 2.70  1  -0.962  0.009  -0.704  0.556  0.373  -23.638
 2.65  1  -0.997  0.003  0.333  0.481  0.346  -16.135
 2.60  1  -1.022  0.030  -0.259  0.333  0.209  -16.121
 2.55  1  -1.082  0.059  -0.111  0.630  0.642  0.083
 2.50  1  -1.117  0.081  -0.333  0.926  0.790  -15.571
 2.45  1  -1.157  0.164  -0.556  0.630  0.198  -7.306
 2.40  1  -1.222  0.211  -0.926  0.259  0.088  -30.925
 2.35  1  -1.341  0.221  0.185  0.630  0.582  -5.960
 2.30  1  -1.336  0.137  -0.630  0.852  0.549  -22.807
 2.25  1  -1.474  0.713  -0.926  0.926  0.000  -29.697
 2.20  1  -1.542  0.791  -0.926  0.704  0.121  -29.705
 2.15  1  -1.604  0.834  -0.630  0.852  0.455  -30.298
 2.10  1  -1.614  0.726  -0.852  0.852  0.000  -22.534
 2.05  1  -1.710  0.895  -0.852  0.852  0.000  -31.016
 2.00  1  -1.740  0.907  -0.852  0.556  -0.044  -22.486
 1.95  1  -1.781  0.927  -0.852  0.926  0.137  -32.777
 1.90  1  -1.806  0.936  -1.000  1.000  0.000  -43.635
 1.85  1  -1.833  0.947  -1.000  1.000  0.000  -45.306
 1.80  1  -1.858  0.957  -1.000  1.000  0.000  -47.448
