# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  3  -0.429  0.003  -0.037  0.111  0.099  6.059
 4.95  3  -0.435  0.000  0.407  -0.333  -0.379  -16.452
 4.90  3  -0.437  0.003  0.185  -0.111  -0.104  0.543
 4.85  3  -0.444  0.002  -0.259  0.111  0.198  -5.050
 4.80  3  -0.446  0.002  0.259  0.111  0.044  6.353
 4.75  3  -0.458  0.000  0.037  0.259  0.269  0.658
 4.70  3  -0.460  0.001  0.333  0.185  0.148  0.660
 4.65  3  -0.467  0.000  0.259  0.111  0.044  0.736
 4.60  3  -0.472  0.001  0.259  -0.037  -0.104  6.927
 4.55  3  -0.476  0.004  -0.111  0.185  0.198  -10.696
 4.50  3  -0.484  0.005  0.259  0.111  0.121  1.180
 4.45  3  -0.490  0.003  0.111  0.111  0.082  -4.882
 4.40  3  -0.496  0.001  -0.259  0.185  0.329  1.303
 4.35  3  -0.507  0.005  -0.185  -0.259  -0.225  -16.353
 4.30  3  -0.512  0.004  0.037  0.111  0.110  -10.745
 4.25  3  -0.519  0.001  -0.111  -0.111  -0.115  7.385
 4.20  3  -0.528  0.000  -0.407  0.333  0.198  -10.481
 4.15  3  -0.535  0.005  0.037  -0.407  -0.401  -10.733
 4.10  3  -0.539  0.006  -0.111  0.111  0.115  7.778
 4.05  3  -0.553  0.007  -0.185  0.185  0.165  -4.297
 4.00  3  -0.562  0.007  0.259  0.185  0.060  1.751
 3.95  3  -0.566  0.002  -0.333  0.037  -0.000  -10.402
 3.90  3  -0.573  0.000  -0.407  0.333  0.258  -4.179
 3.85  3  -0.580  0.005  0.556  -0.037  -0.181  -4.382
 3.80  3  -0.595  0.000  -0.037  0.111  0.110  2.101
 3.75  3  -0.606  0.006  -0.630  0.111  0.088  -10.231
 3.70  3  -0.616  0.003  -0.037  -0.185  -0.198  2.391
 3.65  3  -0.625  0.012  0.481  -0.259  -0.170  -16.548
 3.60  3  -0.635  0.011  -0.333  0.111  0.148  2.767
 3.55  3  -0.648  0.003  0.185  -0.037  -0.044  -3.774
 3.50  3  -0.662  0.001  0.481  -0.185  -0.132  -16.165
 3.45  3  -0.678  0.010  0.259  -0.259  -0.192  -9.885
 3.40  3  -0.684  0.007  -0.185  0.111  0.077  9.773
 3.35  3  -0.700  0.001  0.111  0.037  0.049  -16.729
 3.30  3  -0.711  0.008  -0.556  0.037  0.181  -9.935
 3.25  3  -0.723  0.020  0.037  0.185  0.187  3.538
 3.20  3  -0.745  0.012  0.259  0.333  0.285  -9.877
 3.15  3  -0.768  0.013  -0.185  -0.185  -0.247  -9.553
 3.10  3  -0.780  0.022  -0.481  -0.037  0.159  -16.412
