# i = 0	j = 1
# T(K)   <E>   |<M>|   Szi   SziSzj  Corr(Szi,Szj)
# ---  ------  -----  -----  ------  -------------
 5.00  2  -0.429  0.004  0.037  0.259  0.252  0.485
 4.95  2  -0.432  0.002  -0.333  -0.037  -0.198  -10.801
 4.90  2  -0.437  0.002  0.111  -0.037  -0.016  6.135
 4.85  2  -0.443  0.002  0.111  -0.185  -0.165  0.663
 4.80  2  -0.448  0.003  -0.185  0.259  0.225  -10.958
 4.75  2  -0.452  0.002  0.259  -0.111  -0.159  -5.075
 4.70  2  -0.461  0.000  0.111  0.037  0.016  -5.117
 4.65  2  -0.463  0.001  -0.111  0.111  0.115  0.758
 4.60  2  -0.474  0.001  -0.185  0.037  0.099  0.958
 4.55  2  -0.480  0.003  -0.111  0.111  0.148  1.063
 4.50  2  -0.485  0.007  -0.037  -0.111  -0.121  -5.109
 4.45  2  -0.491  0.004  -0.111  0.481  0.461  6.881
 4.40  2  -0.494  0.001  0.111  0.333  0.313  -4.682
 4.35  2  -0.504  0.001  -0.185  0.037  -0.038  -4.608
 4.30  2  -0.508  0.003  -0.185  0.037  0.071  7.245
 4.25  2  -0.514  0.001  -0.037  -0.037  -0.044  -16.468
 4.20  2  -0.519  0.002  -0.185  0.185  0.192  -10.757
 4.15  2  -0.534  0.007  0.111  0.111  0.099  -4.501
 4.10  2  -0.541  0.004  0.630  0.556  0.159  -16.514
 4.05  2  -0.547  0.004  0.111  -0.185  -0.165  -10.563
 4.00  2  -0.559  0.001  -0.481  -0.185  -0.203  -10.512
 3.95  2  -0.571  0.003  0.037  -0.333  -0.318  2.140
 3.90  2  -0.576  0.001  -0.333  0.111  0.198  -16.570
 3.85  2  -0.586  0.013  0.037  0.481  0.477  -3.902
 3.80  2  -0.596  0.002  -0.037  0.111  0.110  -4.319
 3.75  2  -0.605  0.001  0.556  0.259  0.198  -10.357
 3.70  2  -0.616  0.006  -0.185  -0.185  -0.219  -3.866
 3.65  2  -0.623  0.001  -0.333  -0.037  -0.099  -10.407
 3.60  2  -0.636  0.007  0.111  0.037  0.016  15.365
 3.55  2  -0.648  0.000  -0.259  0.407  0.340  -16.549
 3.50  2  -0.664  0.005  -0.407  0.259  0.093  -9.806
 3.45  2  -0.672  0.001  0.185  0.333  0.340  2.858
 3.40  2  -0.687  0.004  0.333  -0.037  -0.099  -3.283
 3.35  2  -0.702  0.013  -0.111  0.259  0.263  -9.845
 3.30  2  -0.715  0.012  0.111  0.185  0.165  -3.258
 3.25  2  -0.731  0.009  0.111  0.556  0.543  -16.541
 3.20  2  -0.744  0.011  -0.185  -0.037  0.038  -3.061
 3.15  2  -0.761  0.001  0.481  -0.037  0.230  -16.507
 3.10  2  -0.778  0.018  -0.556  -0.407  -0.099  -16.712
 3.05  2  -0.802  0.003  0.185  -0.037  -0.099  -2.548
 3.00  2  -0.812  0.015  -0.556  0.481  0.214  -16.676
 2.95  2  -0.835  0.016  -0.185  0.259  0.225  -16.747
 2.90  2  -0.859  0.041  -0.185  0.185  0.137  -9.380
 2.85  2  -0.881  0.043  -0.407  0.185  0.110  -1.753
 2.80  2  -0.908  0.003  -0.037  0.037  0.038  -9.092
 2.75  2  -0.944  0.016  -0.111  -0.111  -0.148  -8.838
 2.70  2  -0.964  0.101  0.407  0.185  -0.011  -8.770
 2.65  2  -1.007  0.037  -0.259  0.111  0.082  -16.303
 2.60  2  -1.034  0.020  0.185  0.259  0.252  -23.476
 2.55  2  -1.058  0.003  -0.037  0.111  0.104  -0.893
 2.50  2  -1.095  0.103  -0.926  0.852  -0.005  -31.558
 2.45  2  -1.176  0.115  -0.333  0.111  0.296  -31.119
 2.40  2  -1.223  0.013  0.926  0.852  0.132  -31.557
 2.35  2  -1.301  0.459  0.037  0.407  0.401  -6.766
 2.30  2  -1.340  0.458  0.111  0.259  0.230  -6.691
 2.25  2  -1.455  0.667  0.185  0.333  0.203  -21.734
 2.20  2  -1.556  0.803  0.778  0.556  -0.049  -21.350
 2.15  2  -1.609  0.841  0.852  0.778  -0.011  -30.232
 2.10  2  -1.662  0.871  0.852  0.852  0.000  -21.656
 2.05  2  -1.706  0.893  0.926  0.852  -0.005  -31.334
 2.00  2  -1.750  0.915  1.000  0.926  0.000  -41.161
 1.95  2  -1.785  0.929  0.852  0.852  0.000  -32.687
 1.90  2  -1.809  0.938  0.926  0.926  0.000  -33.955
 1.85  2  -1.837  0.948  1.000  0.778  0.000  -45.384
 1.80  2  -1.865  0.959  1.000  1.000  0.000  -47.064
 1.75  2  -1.879  0.963  1.000  0.852  0.000  -49.246
 1.70  2  -1.898  0.970  1.000  1.000  0.000  -51.984
 1.65  2  -1.915  0.975  0.926  0.926  0.000  -43.415
 1.60  2  -1.930  0.980  1.000  1.000  0.000  -58.617
 1.55  2  -1.940  0.983  0.926  0.926  0.000  -50.136
 1.50  2  -1.952  0.987  1.000  1.000  0.000  -68.132
 1.45  2  -1.960  0.989  1.000  1.000  0.000  -74.416
 1.40  2  -1.969  0.992  1.000  1.000  0.000  -82.307
 1.35  2  -1.974  0.993  1.000  1.000  0.000  -92.474
 1.30  2  -1.978  0.994  1.000  1.000  0.000  -105.952
 1.25  2  -1.984  0.996  1.000  1.000  0.000  -124.744
 1.20  2  -1.988  0.997  1.000  1.000  0.000  -152.982
 1.15  2  -1.992  0.998  1.000  1.000  0.000  -199.856
 1.10  2  -1.994  0.999  1.000  1.000  0.000  -293.439
 1.05  2  -1.996  0.999  1.000  1.000  0.000  -573.723
 1.00  2  -1.997  0.999  1.000  1.000  0.000  -2865927035599461.500
 0.95  2  -1.998  1.000  1.000  1.000  0.000  545.647
 0.90  2  -1.999  1.000  1.000  1.000  0.000  265.300
 0.85  2  -1.999  1.000  1.000  1.000  0.000  171.605
 0.80  2  -2.000  1.000  1.000  1.000  0.000  124.554
 0.75  2  -2.000  1.000  1.000  1.000  0.000  96.141
 0.70  2  -2.000  1.000  1.000  1.000  0.000  77.039
 0.65  2  -2.000  1.000  1.000  1.000  0.000  63.242
 0.60  2  -2.000  1.000  1.000  1.000  0.000  52.750
 0.55  2  -2.000  1.000  1.000  1.000  0.000  44.448
 0.50  2  -2.000  1.000  1.000  1.000  0.000  37.667
