5.0	-0.426	0.000
5.0	-0.434	0.010
4.9	-0.438	0.004
4.9	-0.445	0.003
4.8	-0.451	0.004
4.8	-0.456	0.002
4.7	-0.460	0.002
4.7	-0.466	0.003
4.6	-0.473	0.003
4.6	-0.479	0.001
4.5	-0.484	0.003
4.5	-0.487	0.002
4.4	-0.498	0.005
4.4	-0.503	0.006
4.3	-0.511	0.004
4.3	-0.519	0.004
4.2	-0.524	0.002
4.2	-0.536	0.002
4.1	-0.543	0.008
4.1	-0.549	0.007
4.0	-0.555	0.001
4.0	-0.565	0.003
3.9	-0.576	0.003
3.9	-0.587	0.003
3.8	-0.590	0.007
3.8	-0.604	0.008
3.7	-0.614	0.013
3.7	-0.624	0.012
3.6	-0.636	0.005
3.6	-0.650	0.008
3.5	-0.660	0.014
3.5	-0.672	0.003
3.4	-0.685	0.003
3.4	-0.698	0.015
3.3	-0.709	0.001
3.3	-0.729	0.009
3.2	-0.749	0.003
3.2	-0.764	0.030
3.1	-0.780	0.010
3.1	-0.797	0.014
3.0	-0.819	0.005
3.0	-0.845	0.021
2.9	-0.866	0.007
2.9	-0.883	0.003
2.8	-0.919	0.006
2.8	-0.944	0.007
2.7	-0.986	0.060
2.7	-1.018	0.036
2.6	-1.068	0.053
2.6	-1.107	0.013
2.5	-1.153	0.107
2.5	-1.230	0.099
2.4	-1.277	0.097
2.4	-1.349	0.031
2.3	-1.414	0.174
2.3	-1.504	0.684
2.2	-1.559	0.488
2.2	-1.612	0.820
2.1	-1.664	0.872
2.1	-1.705	0.187
2.0	-1.742	0.910
2.0	-1.772	0.923
1.9	-1.808	0.938
1.9	-1.834	0.948
1.8	-1.857	0.956
1.8	-1.881	0.965
1.7	-1.900	0.971
1.7	-1.912	0.975
1.6	-1.927	0.979
1.6	-1.940	0.983
1.5	-1.949	0.986
1.5	-1.961	0.989
1.4	-1.969	0.992
1.4	-1.974	0.993
1.3	-1.981	0.995
1.3	-1.984	0.996
1.2	-1.989	0.997
1.2	-1.991	0.998
1.1	-1.994	0.998
1.1	-1.996	0.999
1.0	-1.997	0.999
1.0	-1.998	0.999
0.9	-1.999	1.000
0.9	-1.999	1.000
0.8	-2.000	1.000
0.8	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
