5.0	-0.855	0.018
5.0	-0.858	0.011
5.0	-0.850	0.002
5.0	-0.860	0.011
5.0	-0.856	0.007
5.0	-0.852	0.002
4.9	-0.861	0.003
4.9	-0.853	0.017
4.9	-0.896	0.027
4.9	-0.855	0.007
4.9	-0.882	0.013
4.9	-0.863	0.012
4.9	-0.867	0.001
4.9	-0.863	0.003
4.9	-0.880	0.011
4.9	-0.878	0.001
4.8	-0.892	0.010
4.8	-0.899	0.004
4.8	-0.903	0.002
4.8	-0.887	0.005
4.8	-0.896	0.013
4.8	-0.889	0.009
4.8	-0.888	0.016
4.8	-0.887	0.008
4.8	-0.919	0.007
4.8	-0.884	0.015
4.7	-0.902	0.030
4.7	-0.903	0.002
4.7	-0.925	0.001
4.7	-0.904	0.011
4.7	-0.918	0.030
4.7	-0.905	0.019
4.7	-0.935	0.008
4.7	-0.901	0.025
4.7	-0.923	0.011
4.7	-0.916	0.008
4.6	-0.918	0.004
4.6	-0.929	0.019
4.6	-0.909	0.016
4.6	-0.946	0.010
4.6	-0.914	0.005
4.6	-0.948	0.010
4.6	-0.942	0.014
4.6	-0.947	0.000
4.6	-0.941	0.017
4.6	-0.943	0.003
4.5	-0.951	0.013
4.5	-0.941	0.005
4.5	-0.955	0.025
4.5	-0.927	0.015
4.5	-0.941	0.002
4.5	-0.942	0.019
4.5	-0.965	0.003
4.5	-0.961	0.006
4.5	-0.964	0.009
4.5	-0.976	0.006
4.4	-0.956	0.007
4.4	-0.944	0.024
4.4	-0.974	0.012
4.4	-0.982	0.011
4.4	-0.975	0.016
4.4	-0.962	0.020
4.4	-0.963	0.004
4.4	-0.981	0.002
4.4	-0.972	0.002
4.4	-0.992	0.014
4.3	-0.986	0.015
4.3	-1.007	0.013
4.3	-1.016	0.003
4.3	-0.994	0.012
4.3	-0.982	0.028
4.3	-1.003	0.009
4.3	-0.982	0.015
4.3	-1.018	0.030
4.3	-1.010	0.002
4.3	-1.010	0.017
4.2	-1.012	0.006
4.2	-1.003	0.007
4.2	-1.036	0.004
4.2	-1.031	0.020
4.2	-1.031	0.003
4.2	-1.003	0.016
4.2	-1.023	0.012
4.2	-1.039	0.004
4.2	-1.024	0.029
4.2	-1.028	0.018
4.1	-1.037	0.015
4.1	-1.039	0.008
4.1	-1.048	0.005
4.1	-1.045	0.032
4.1	-1.037	0.022
4.1	-1.047	0.008
4.1	-1.073	0.006
4.1	-1.069	0.022
4.1	-1.050	0.011
4.1	-1.041	0.024
4.0	-1.058	0.013
4.0	-1.087	0.004
4.0	-1.071	0.017
4.0	-1.067	0.011
4.0	-1.065	0.010
4.0	-1.079	0.008
4.0	-1.076	0.009
4.0	-1.070	0.005
4.0	-1.076	0.005
4.0	-1.084	0.001
3.9	-1.095	0.033
3.9	-1.112	0.029
3.9	-1.107	0.006
3.9	-1.091	0.013
3.9	-1.100	0.030
3.9	-1.123	0.025
3.9	-1.111	0.020
3.9	-1.107	0.015
3.9	-1.107	0.022
3.9	-1.094	0.009
3.8	-1.103	0.012
3.8	-1.123	0.014
3.8	-1.116	0.012
3.8	-1.149	0.003
3.8	-1.127	0.012
3.8	-1.151	0.031
3.8	-1.139	0.026
3.8	-1.132	0.009
3.8	-1.144	0.018
3.8	-1.144	0.020
3.7	-1.153	0.030
3.7	-1.139	0.020
3.7	-1.151	0.005
3.7	-1.159	0.012
3.7	-1.168	0.021
3.7	-1.168	0.043
3.7	-1.163	0.007
3.7	-1.163	0.010
3.7	-1.172	0.040
3.7	-1.156	0.036
3.6	-1.159	0.006
3.6	-1.192	0.005
3.6	-1.171	0.015
3.6	-1.171	0.047
3.6	-1.182	0.027
3.6	-1.191	0.013
3.6	-1.189	0.007
3.6	-1.185	0.008
3.6	-1.229	0.038
3.6	-1.212	0.028
3.5	-1.220	0.012
3.5	-1.214	0.037
3.5	-1.216	0.005
3.5	-1.215	0.028
3.5	-1.222	0.012
3.5	-1.237	0.028
3.5	-1.233	0.021
3.5	-1.225	0.047
3.5	-1.222	0.026
3.5	-1.225	0.015
3.4	-1.250	0.035
3.4	-1.233	0.010
3.4	-1.239	0.008
3.4	-1.241	0.032
3.4	-1.248	0.015
3.4	-1.261	0.018
3.4	-1.245	0.037
3.4	-1.270	0.020
3.4	-1.262	0.042
3.4	-1.285	0.010
3.3	-1.273	0.018
3.3	-1.265	0.022
3.3	-1.269	0.048
3.3	-1.267	0.010
3.3	-1.283	0.045
3.3	-1.280	0.017
3.3	-1.284	0.015
3.3	-1.302	0.018
3.3	-1.321	0.059
3.3	-1.312	0.009
3.2	-1.312	0.004
3.2	-1.341	0.011
3.2	-1.319	0.005
3.2	-1.322	0.025
3.2	-1.333	0.032
3.2	-1.332	0.024
3.2	-1.349	0.019
3.2	-1.310	0.032
3.2	-1.342	0.016
3.2	-1.377	0.013
3.1	-1.359	0.034
3.1	-1.360	0.004
3.1	-1.369	0.011
3.1	-1.351	0.029
3.1	-1.349	0.069
3.1	-1.366	0.026
3.1	-1.375	0.008
3.1	-1.384	0.065
3.1	-1.372	0.018
3.1	-1.360	0.019
3.0	-1.387	0.010
3.0	-1.370	0.005
3.0	-1.395	0.005
3.0	-1.408	0.038
3.0	-1.394	0.015
3.0	-1.414	0.010
3.0	-1.414	0.008
3.0	-1.428	0.009
3.0	-1.403	0.045
3.0	-1.418	0.004
2.9	-1.426	0.029
2.9	-1.421	0.019
2.9	-1.408	0.024
2.9	-1.432	0.033
2.9	-1.432	0.027
2.9	-1.454	0.012
2.9	-1.439	0.004
2.9	-1.455	0.011
2.9	-1.447	0.003
2.9	-1.450	0.055
2.8	-1.459	0.003
2.8	-1.463	0.034
2.8	-1.483	0.021
2.8	-1.480	0.000
2.8	-1.480	0.020
2.8	-1.491	0.002
2.8	-1.465	0.006
2.8	-1.438	0.010
2.8	-1.505	0.057
2.8	-1.498	0.044
2.7	-1.513	0.020
2.7	-1.518	0.072
2.7	-1.515	0.018
2.7	-1.521	0.036
2.7	-1.500	0.011
2.7	-1.525	0.006
2.7	-1.556	0.043
2.7	-1.526	0.063
2.7	-1.536	0.035
2.7	-1.554	0.079
2.6	-1.551	0.051
2.6	-1.555	0.001
2.6	-1.561	0.013
2.6	-1.555	0.037
2.6	-1.571	0.025
2.6	-1.590	0.009
2.6	-1.576	0.040
2.6	-1.537	0.038
2.6	-1.587	0.040
2.6	-1.593	0.001
2.5	-1.588	0.011
2.5	-1.599	0.002
2.5	-1.607	0.003
2.5	-1.595	0.048
2.5	-1.608	0.042
2.5	-1.604	0.010
2.5	-1.605	0.025
2.5	-1.596	0.013
2.5	-1.625	0.011
2.5	-1.637	0.033
2.4	-1.614	0.007
2.4	-1.629	0.011
2.4	-1.635	0.027
2.4	-1.647	0.081
2.4	-1.646	0.014
2.4	-1.657	0.024
2.4	-1.654	0.021
2.4	-1.659	0.013
2.4	-1.666	0.067
2.4	-1.672	0.013
2.3	-1.673	0.025
2.3	-1.687	0.066
2.3	-1.680	0.034
2.3	-1.686	0.012
2.3	-1.678	0.051
2.3	-1.689	0.019
2.3	-1.687	0.037
2.3	-1.696	0.032
2.3	-1.707	0.039
2.3	-1.720	0.037
2.2	-1.711	0.041
2.2	-1.728	0.026
2.2	-1.722	0.021
2.2	-1.708	0.002
2.2	-1.731	0.028
2.2	-1.733	0.021
2.2	-1.729	0.033
2.2	-1.743	0.027
2.2	-1.750	0.054
2.2	-1.752	0.068
2.1	-1.740	0.030
2.1	-1.763	0.033
2.1	-1.752	0.014
2.1	-1.778	0.057
2.1	-1.777	0.025
2.1	-1.752	0.036
2.1	-1.773	0.013
2.1	-1.784	0.021
2.1	-1.790	0.008
2.1	-1.781	0.102
2.0	-1.790	0.025
2.0	-1.806	0.041
2.0	-1.790	0.055
2.0	-1.795	0.021
2.0	-1.807	0.026
2.0	-1.809	0.014
2.0	-1.817	0.028
2.0	-1.814	0.012
2.0	-1.806	0.011
2.0	-1.827	0.058
1.9	-1.833	0.035
1.9	-1.835	0.084
1.9	-1.817	0.097
1.9	-1.832	0.015
1.9	-1.837	0.030
1.9	-1.842	0.027
1.9	-1.851	0.062
1.9	-1.852	0.063
1.9	-1.856	0.005
1.9	-1.849	0.111
1.8	-1.862	0.048
1.8	-1.858	0.095
1.8	-1.865	0.014
1.8	-1.853	0.052
1.8	-1.854	0.005
1.8	-1.863	0.140
1.8	-1.868	0.002
1.8	-1.879	0.100
1.8	-1.872	0.131
1.8	-1.882	0.063
1.7	-1.876	0.019
1.7	-1.895	0.053
1.7	-1.882	0.047
1.7	-1.887	0.041
1.7	-1.899	0.051
1.7	-1.909	0.108
1.7	-1.897	0.058
1.7	-1.889	0.060
1.7	-1.924	0.083
1.7	-1.914	0.093
1.6	-1.927	0.007
1.6	-1.910	0.323
1.6	-1.913	0.108
1.6	-1.923	0.078
1.6	-1.916	0.168
1.6	-1.936	0.069
1.6	-1.933	0.028
1.6	-1.934	0.005
1.6	-1.931	0.053
1.6	-1.941	0.001
1.5	-1.931	0.006
1.5	-1.937	0.196
1.5	-1.944	0.041
1.5	-1.942	0.024
1.5	-1.946	0.103
1.5	-1.946	0.033
1.5	-1.945	0.068
1.5	-1.948	0.096
1.5	-1.949	0.093
1.5	-1.956	0.197
1.4	-1.955	0.183
1.4	-1.953	0.123
1.4	-1.959	0.081
1.4	-1.964	0.260
1.4	-1.965	0.104
1.4	-1.959	0.149
1.4	-1.966	0.194
1.4	-1.967	0.218
1.4	-1.963	0.220
1.4	-1.968	0.093
1.3	-1.975	0.259
1.3	-1.970	0.043
1.3	-1.978	0.098
1.3	-1.970	0.114
1.3	-1.974	0.168
1.3	-1.977	0.249
1.3	-1.980	0.015
1.3	-1.976	0.151
1.3	-1.978	0.091
1.3	-1.983	0.422
1.2	-1.982	0.317
1.2	-1.978	0.022
1.2	-1.985	0.004
1.2	-1.989	0.318
1.2	-1.983	0.277
1.2	-1.981	0.289
1.2	-1.985	0.085
1.2	-1.984	0.086
1.2	-1.991	0.057
1.2	-1.990	0.573
1.1	-1.984	0.186
1.1	-1.987	0.223
1.1	-1.991	0.068
1.1	-1.988	0.072
1.1	-1.992	0.302
1.1	-1.993	0.349
1.1	-1.993	0.045
1.1	-1.992	0.106
1.1	-1.993	0.114
1.1	-1.992	0.237
1.0	-1.997	0.308
1.0	-1.993	0.287
1.0	-1.994	0.171
1.0	-1.997	0.055
1.0	-1.996	0.091
1.0	-1.995	0.109
1.0	-1.995	0.079
1.0	-1.998	0.509
1.0	-1.998	0.321
1.0	-1.996	0.167
0.9	-1.997	0.041
0.9	-1.999	0.744
0.9	-1.998	0.549
0.9	-1.998	0.467
0.9	-1.997	0.238
0.9	-1.997	0.291
0.9	-1.999	0.158
0.9	-2.000	1.000
0.9	-1.999	0.072
0.9	-2.000	1.000
0.8	-1.999	0.700
0.8	-1.999	1.000
0.8	-2.000	1.000
0.8	-1.999	0.928
0.8	-1.999	0.999
0.8	-1.999	0.682
0.8	-2.000	1.000
0.8	-2.000	1.000
0.8	-2.000	1.000
0.8	-2.000	1.000
0.7	-1.999	0.385
0.7	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	0.473
0.7	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.6	-1.999	0.712
0.6	-2.000	1.000
0.6	-2.000	0.847
0.6	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
