5.0	-0.547	0.004
5.0	-0.548	0.000
5.0	-0.546	0.004
5.0	-0.555	0.006
5.0	-0.542	0.008
5.0	-0.557	0.012
4.9	-0.529	0.011
4.9	-0.552	0.006
4.9	-0.554	0.005
4.9	-0.541	0.023
4.9	-0.558	0.016
4.9	-0.549	0.008
4.9	-0.558	0.001
4.9	-0.557	0.010
4.9	-0.579	0.007
4.9	-0.570	0.005
4.8	-0.568	0.003
4.8	-0.577	0.004
4.8	-0.564	0.002
4.8	-0.562	0.013
4.8	-0.586	0.011
4.8	-0.571	0.007
4.8	-0.567	0.011
4.8	-0.581	0.001
4.8	-0.579	0.006
4.8	-0.593	0.017
4.7	-0.589	0.003
4.7	-0.572	0.002
4.7	-0.581	0.001
4.7	-0.575	0.000
4.7	-0.579	0.019
4.7	-0.607	0.010
4.7	-0.588	0.008
4.7	-0.602	0.019
4.7	-0.605	0.000
4.7	-0.575	0.019
4.6	-0.606	0.015
4.6	-0.599	0.019
4.6	-0.590	0.011
4.6	-0.601	0.000
4.6	-0.600	0.017
4.6	-0.608	0.003
4.6	-0.626	0.003
4.6	-0.617	0.008
4.6	-0.631	0.009
4.6	-0.614	0.012
4.5	-0.622	0.008
4.5	-0.615	0.002
4.5	-0.626	0.011
4.5	-0.640	0.011
4.5	-0.619	0.006
4.5	-0.622	0.003
4.5	-0.629	0.005
4.5	-0.607	0.012
4.5	-0.640	0.020
4.5	-0.626	0.020
4.4	-0.637	0.009
4.4	-0.638	0.027
4.4	-0.639	0.023
4.4	-0.655	0.011
4.4	-0.662	0.013
4.4	-0.655	0.001
4.4	-0.651	0.014
4.4	-0.657	0.006
4.4	-0.667	0.008
4.4	-0.664	0.011
4.3	-0.657	0.024
4.3	-0.662	0.009
4.3	-0.664	0.020
4.3	-0.677	0.018
4.3	-0.675	0.009
4.3	-0.670	0.009
4.3	-0.674	0.005
4.3	-0.650	0.010
4.3	-0.678	0.001
4.3	-0.672	0.019
4.2	-0.692	0.019
4.2	-0.695	0.026
4.2	-0.685	0.006
4.2	-0.686	0.013
4.2	-0.698	0.010
4.2	-0.699	0.018
4.2	-0.687	0.002
4.2	-0.704	0.005
4.2	-0.697	0.018
4.2	-0.702	0.002
4.1	-0.691	0.035
4.1	-0.715	0.002
4.1	-0.713	0.005
4.1	-0.730	0.012
4.1	-0.740	0.004
4.1	-0.723	0.011
4.1	-0.702	0.006
4.1	-0.742	0.022
4.1	-0.736	0.018
4.1	-0.762	0.001
4.0	-0.740	0.017
4.0	-0.736	0.031
4.0	-0.744	0.016
4.0	-0.738	0.010
4.0	-0.746	0.030
4.0	-0.724	0.006
4.0	-0.750	0.016
4.0	-0.768	0.010
4.0	-0.751	0.027
4.0	-0.766	0.010
3.9	-0.758	0.007
3.9	-0.767	0.002
