5.0	-0.426	0.007
5.0	-0.434	0.001
4.9	-0.441	0.003
4.9	-0.448	0.008
4.8	-0.447	0.003
4.8	-0.454	0.007
4.7	-0.460	0.007
4.7	-0.463	0.000
4.6	-0.472	0.003
4.6	-0.476	0.003
4.5	-0.486	0.009
4.5	-0.492	0.002
4.4	-0.496	0.002
4.4	-0.505	0.000
4.3	-0.509	0.006
4.3	-0.517	0.012
4.2	-0.524	0.001
4.2	-0.540	0.002
4.1	-0.540	0.001
4.1	-0.548	0.003
4.0	-0.557	0.006
4.0	-0.570	0.008
3.9	-0.578	0.003
3.9	-0.581	0.013
3.8	-0.602	0.002
3.8	-0.605	0.010
3.7	-0.621	0.002
3.7	-0.631	0.003
3.6	-0.640	0.011
3.6	-0.649	0.007
3.5	-0.663	0.001
3.5	-0.676	0.005
3.4	-0.696	0.012
3.4	-0.706	0.017
3.3	-0.720	0.004
3.3	-0.736	0.016
3.2	-0.763	0.035
3.2	-0.771	0.001
3.1	-0.804	0.005
3.1	-0.813	0.006
3.0	-0.848	0.041
3.0	-0.860	0.030
2.9	-0.883	0.048
2.9	-0.929	0.041
2.8	-0.947	0.013
2.8	-1.005	0.025
2.7	-1.047	0.021
2.7	-1.052	0.051
2.6	-1.126	0.039
2.6	-1.167	0.125
2.5	-1.214	0.067
2.5	-1.264	0.047
2.4	-1.345	0.100
2.4	-1.400	0.035
2.3	-1.444	0.072
2.3	-1.502	0.101
2.2	-1.571	0.146
2.2	-1.631	0.025
2.1	-1.659	0.228
2.1	-1.709	0.844
2.0	-1.739	0.003
2.0	-1.775	0.922
1.9	-1.808	0.142
1.9	-1.833	0.948
1.8	-1.860	0.957
1.8	-1.878	0.963
1.7	-1.899	0.971
1.7	-1.917	0.976
1.6	-1.930	0.980
1.6	-1.942	0.984
1.5	-1.951	0.987
1.5	-1.961	0.989
1.4	-1.969	0.992
1.4	-1.974	0.993
1.3	-1.979	0.994
1.3	-1.984	0.996
1.2	-1.989	0.997
1.2	-1.992	0.998
1.1	-1.994	0.998
1.1	-1.995	0.999
1.0	-1.997	0.999
1.0	-1.998	1.000
0.9	-1.999	1.000
0.9	-2.000	1.000
0.8	-1.999	1.000
0.8	-2.000	1.000
0.7	-2.000	1.000
0.7	-2.000	1.000
0.6	-2.000	1.000
0.6	-2.000	1.000
0.5	-2.000	1.000
0.5	-2.000	1.000
