5.0	-0.464	0.009
5.0	-0.459	0.009
5.0	-0.456	0.009
5.0	-0.450	0.006
5.0	-0.475	0.018
5.0	-0.471	0.020
4.9	-0.458	0.004
4.9	-0.470	0.002
4.9	-0.463	0.001
4.9	-0.460	0.002
4.9	-0.472	0.019
4.9	-0.477	0.009
4.9	-0.462	0.009
4.9	-0.478	0.021
4.9	-0.458	0.009
4.9	-0.480	0.010
4.8	-0.469	0.001
4.8	-0.478	0.008
4.8	-0.480	0.005
4.8	-0.476	0.006
4.8	-0.488	0.005
4.8	-0.495	0.003
4.8	-0.492	0.007
4.8	-0.471	0.006
4.8	-0.476	0.000
4.8	-0.504	0.007
4.7	-0.482	0.007
4.7	-0.489	0.009
4.7	-0.487	0.018
4.7	-0.500	0.005
4.7	-0.505	0.000
4.7	-0.505	0.001
4.7	-0.511	0.001
4.7	-0.500	0.014
4.7	-0.493	0.008
4.7	-0.497	0.001
4.6	-0.507	0.003
4.6	-0.498	0.005
4.6	-0.511	0.011
4.6	-0.509	0.014
4.6	-0.518	0.007
4.6	-0.513	0.008
4.6	-0.504	0.007
4.6	-0.512	0.002
4.6	-0.522	0.014
4.6	-0.524	0.007
4.5	-0.524	0.011
4.5	-0.518	0.011
4.5	-0.527	0.004
4.5	-0.521	0.001
4.5	-0.517	0.002
4.5	-0.528	0.001
4.5	-0.532	0.008
4.5	-0.521	0.004
4.5	-0.534	0.009
4.5	-0.546	0.012
4.4	-0.536	0.011
4.4	-0.539	0.001
4.4	-0.536	0.011
4.4	-0.542	0.016
4.4	-0.550	0.026
4.4	-0.543	0.016
4.4	-0.549	0.006
4.4	-0.541	0.018
4.4	-0.556	0.011
4.4	-0.560	0.020
4.3	-0.553	0.007
4.3	-0.544	0.002
4.3	-0.563	0.016
4.3	-0.565	0.009
4.3	-0.564	0.017
4.3	-0.564	0.014
4.3	-0.565	0.003
4.3	-0.566	0.010
4.3	-0.579	0.001
4.3	-0.562	0.005
4.2	-0.574	0.010
4.2	-0.580	0.010
4.2	-0.587	0.024
4.2	-0.584	0.007
4.2	-0.587	0.002
4.2	-0.580	0.017
4.2	-0.576	0.018
4.2	-0.585	0.006
4.2	-0.589	0.012
4.2	-0.576	0.021
4.1	-0.591	0.005
4.1	-0.600	0.004
4.1	-0.588	0.004
4.1	-0.597	0.005
4.1	-0.599	0.012
4.1	-0.611	0.004
4.1	-0.599	0.019
4.1	-0.605	0.001
4.1	-0.618	0.007
4.1	-0.608	0.009
4.0	-0.608	0.018
4.0	-0.615	0.012
4.0	-0.618	0.006
4.0	-0.628	0.004
4.0	-0.612	0.000
4.0	-0.620	0.015
4.0	-0.638	0.004
4.0	-0.634	0.005
4.0	-0.632	0.002
4.0	-0.619	0.004
3.9	-0.633	0.024
3.9	-0.641	0.009
3.9	-0.646	0.018
3.9	-0.646	0.016
3.9	-0.655	0.005
3.9	-0.650	0.013
3.9	-0.657	0.011
3.9	-0.653	0.011
3.9	-0.667	0.003
3.9	-0.663	0.014
3.8	-0.658	0.025
3.8	-0.660	0.019
3.8	-0.682	0.005
3.8	-0.681	0.008
3.8	-0.694	0.010
3.8	-0.678	0.008
3.8	-0.686	0.002
3.8	-0.698	0.010
3.8	-0.688	0.008
3.8	-0.703	0.006
3.7	-0.688	0.017
3.7	-0.696	0.004
3.7	-0.707	0.014
3.7	-0.704	0.022
3.7	-0.711	0.011
3.7	-0.706	0.002
3.7	-0.719	0.016
3.7	-0.715	0.005
3.7	-0.719	0.020
3.7	-0.742	0.028
3.6	-0.725	0.024
3.6	-0.744	0.003
3.6	-0.713	0.005
3.6	-0.739	0.015
3.6	-0.751	0.017
3.6	-0.736	0.025
3.6	-0.758	0.037
3.6	-0.756	0.002
3.6	-0.747	0.026
3.6	-0.753	0.019
3.5	-0.770	0.010
3.5	-0.773	0.015
3.5	-0.760	0.001
3.5	-0.782	0.040
3.5	-0.770	0.003
3.5	-0.775	0.005
3.5	-0.786	0.016
3.5	-0.803	0.004
3.5	-0.780	0.005
3.5	-0.812	0.005
3.4	-0.791	0.005
3.4	-0.810	0.011
3.4	-0.808	0.025
3.4	-0.802	0.011
3.4	-0.807	0.007
3.4	-0.813	0.040
3.4	-0.832	0.004
3.4	-0.824	0.012
3.4	-0.826	0.037
3.4	-0.840	0.049
3.3	-0.842	0.015
3.3	-0.838	0.016
3.3	-0.852	0.020
3.3	-0.835	0.012
3.3	-0.863	0.010
3.3	-0.875	0.033
3.3	-0.872	0.005
3.3	-0.869	0.045
3.3	-0.894	0.004
3.3	-0.879	0.028
3.2	-0.879	0.008
3.2	-0.893	0.043
3.2	-0.904	0.040
3.2	-0.896	0.028
3.2	-0.901	0.011
3.2	-0.921	0.025
3.2	-0.915	0.008
3.2	-0.902	0.014
3.2	-0.911	0.015
3.2	-0.927	0.010
3.1	-0.949	0.015
3.1	-0.922	0.039
3.1	-0.943	0.015
3.1	-0.952	0.009
3.1	-0.973	0.010
3.1	-0.977	0.007
3.1	-0.998	0.066
3.1	-0.971	0.006
3.1	-0.972	0.041
3.1	-0.976	0.017
3.0	-0.988	0.033
3.0	-0.977	0.005
3.0	-1.024	0.000
3.0	-0.993	0.029
3.0	-1.006	0.004
3.0	-1.034	0.020
3.0	-1.026	0.041
3.0	-1.020	0.020
3.0	-1.051	0.010
3.0	-1.051	0.023
2.9	-1.073	0.042
2.9	-1.064	0.022
2.9	-1.060	0.018
2.9	-1.058	0.006
2.9	-1.096	0.028
2.9	-1.081	0.006
2.9	-1.096	0.008
2.9	-1.110	0.011
2.9	-1.087	0.032
2.9	-1.114	0.091
2.8	-1.103	0.052
2.8	-1.120	0.017
2.8	-1.150	0.004
2.8	-1.169	0.060
2.8	-1.144	0.068
2.8	-1.155	0.015
2.8	-1.152	0.030
2.8	-1.161	0.028
2.8	-1.184	0.015
2.8	-1.180	0.052
2.7	-1.184	0.082
2.7	-1.180	0.001
2.7	-1.190	0.058
2.7	-1.209	0.029
2.7	-1.232	0.029
2.7	-1.246	0.073
2.7	-1.229	0.013
2.7	-1.247	0.058
2.7	-1.253	0.007
2.7	-1.270	0.035
2.6	-1.260	0.132
2.6	-1.274	0.023
2.6	-1.287	0.013
2.6	-1.315	0.018
2.6	-1.308	0.005
2.6	-1.304	0.071
2.6	-1.308	0.102
2.6	-1.324	0.001
2.6	-1.341	0.092
2.6	-1.361	0.005
2.5	-1.350	0.037
2.5	-1.383	0.063
2.5	-1.366	0.029
2.5	-1.378	0.007
2.5	-1.392	0.064
2.5	-1.369	0.036
2.5	-1.386	0.013
2.5	-1.422	0.030
2.5	-1.434	0.065
2.5	-1.427	0.030
2.4	-1.430	0.020
2.4	-1.407	0.078
2.4	-1.436	0.137
2.4	-1.462	0.022
2.4	-1.456	0.032
2.4	-1.476	0.041
2.4	-1.477	0.068
2.4	-1.486	0.089
2.4	-1.505	0.049
2.4	-1.503	0.009
2.3	-1.518	0.121
2.3	-1.506	0.064
2.3	-1.538	0.038
2.3	-1.524	0.070
2.3	-1.528	0.061
2.3	-1.565	0.038
2.3	-1.565	0.074
2.3	-1.554	0.026
2.3	-1.577	0.118
2.3	-1.591	0.013
2.2	-1.588	0.071
2.2	-1.586	0.040
