5.0	-0.455
5.0	-0.462
4.9	-0.466
4.9	-0.474
4.8	-0.485
4.8	-0.489
4.7	-0.495
4.7	-0.499
4.6	-0.512
4.6	-0.517
4.5	-0.534
4.5	-0.528
4.4	-0.539
4.4	-0.551
4.3	-0.565
4.3	-0.565
4.2	-0.575
4.2	-0.580
4.1	-0.592
4.1	-0.601
4.0	-0.625
4.0	-0.633
3.9	-0.638
3.9	-0.663
3.8	-0.660
3.8	-0.684
3.7	-0.678
3.7	-0.705
3.6	-0.719
3.6	-0.741
3.5	-0.745
3.5	-0.773
3.4	-0.783
3.4	-0.817
3.3	-0.836
3.3	-0.863
3.2	-0.876
3.2	-0.900
3.1	-0.924
3.1	-0.953
3.0	-0.988
3.0	-0.997
2.9	-1.047
2.9	-1.099
2.8	-1.114
2.8	-1.151
2.7	-1.180
2.7	-1.243
2.6	-1.266
2.6	-1.313
2.5	-1.377
2.5	-1.397
2.4	-1.418
2.4	-1.488
2.3	-1.538
2.3	-1.576
2.2	-1.603
2.2	-1.655
2.1	-1.703
2.1	-1.731
2.0	-1.754
2.0	-1.781
1.9	-1.812
1.9	-1.835
1.8	-1.860
1.8	-1.871
1.7	-1.898
1.7	-1.916
1.6	-1.928
1.6	-1.942
1.5	-1.950
1.5	-1.959
1.4	-1.966
1.4	-1.976
1.3	-1.980
1.3	-1.984
1.2	-1.989
1.2	-1.990
1.1	-1.994
1.1	-1.996
1.0	-1.998
1.0	-1.998
0.9	-1.998
0.9	-2.000
0.8	-2.000
0.8	-2.000
0.7	-2.000
0.7	-2.000
0.6	-2.000
0.6	-2.000
0.5	-2.000
0.5	-2.000
